Name,Burst,Poke,Basic Attacks,Tank,Sustain,Utility,Mobility,Difficulty
Gangplank,40,40,50,10,30,20,10,5
Zyra,60,60,10,10,10,50,10,2
Xin Zhao,20,10,70,30,50,20,20,2
Morgana,50,50,10,20,30,80,20,5
Neeko,60,60,60,10,10,50,30,4
Fiddlesticks,30,50,10,10,50,60,20,1
Qiyana,60,20,40,10,10,70,60,6
Swain,40,50,50,30,60,30,20,3
Soraka,10,40,10,10,90,30,20,2
Rammus,10,10,20,90,10,50,50,1
Kayle,10,40,30,10,40,50,10,5
Brand,50,70,10,10,10,20,10,1
Yorick,20,40,50,50,20,30,10,2
LeBlanc,60,60,10,10,10,20,70,4
Vladimir,40,20,10,20,80,20,20,1
Heimerdinger,60,40,60,10,10,20,10,6
Vel'Koz,70,70,10,10,10,30,10,7
Annie,70,40,10,20,10,30,10,1
Rengar,80,10,50,10,30,40,40,6
Sivir,20,40,70,10,10,20,30,5
Renekton,50,10,40,50,40,30,30,2
Jayce,60,60,60,10,10,20,20,6
Taric,10,10,20,50,40,80,10,3
Amumu,40,10,10,80,20,70,20,1
Viktor,50,50,20,20,10,20,20,5
Rumble,40,50,50,20,10,30,10,1
Kalista,20,20,40,10,10,40,70,7
Quinn,60,20,50,10,10,30,60,4
Elise,70,10,20,10,40,30,20,4
Sona,30,70,10,10,60,40,30,2
Jax,30,10,70,40,10,50,20,2
Ziggs,30,60,60,10,10,20,20,4
Lux,30,60,10,10,20,40,10,4
Taliyah,80,50,10,10,10,40,30,7
Shyvana,70,30,70,50,20,10,20,3
Garen,40,10,60,70,40,20,20,1
Vi,20,10,50,30,10,60,50,2
Lissandra,30,60,10,20,20,60,30,3
