Name,Burst,Poke,Basic Attacks,Tank,Sustain,Utility,Mobility,Difficulty
Jhin,60,40,50,10,10,30,10,6
Vayne,50,10,70,10,10,20,50,6
Veigar,70,30,10,10,10,30,10,2
Twitch,50,10,70,10,10,20,20,5
Sivir,20,40,70,10,10,20,30,5
Kai'Sa,70,20,70,10,10,10,40,5
Senna,20,70,70,20,40,60,10,6
Nidalee,70,70,10,10,50,10,60,8
Akali,80,20,50,10,20,10,70,8
Janna,10,50,10,20,50,90,50,3
Lucian,60,20,80,10,10,10,50,6
Aphelios,20,50,90,30,50,70,10,9
Syndra,70,60,10,10,10,20,10,2
Yuumi,10,40,10,10,70,60,80,2
Nasus,20,20,40,70,50,30,20,1
Xin Zhao,20,10,70,30,50,20,20,2
Olaf,20,50,60,50,40,30,20,3
Malzahar,20,50,10,30,10,30,10,2
Irelia,50,10,65,40,10,60,60,9
Maokai,20,10,10,70,40,80,10,2
Talon,80,20,30,10,10,10,80,4
Tahm Kench,20,20,20,80,20,40,30,2
Qiyana,60,20,40,10,10,70,60,6
Udyr,10,10,60,60,30,50,55,1
Jinx,30,30,80,10,10,20,20,3
Tristana,60,10,70,10,10,30,30,2
Singed,10,10,10,70,70,30,50,1
Viktor,50,50,20,20,10,20,20,5
Blitzcrank,30,10,10,50,10,30,20,2
Sion,50,40,50,60,10,50,20,1
Ashe,10,50,60,10,10,60,10,2
Quinn,60,20,50,10,10,30,60,4
Gragas,60,40,10,50,30,30,20,4
Trundle,10,10,60,60,40,40,40,2
Orianna,60,60,10,20,10,30,20,3
Kalista,20,20,40,10,10,40,70,7
Volibear,40,10,40,40,50,50,40,2
Diana,70,20,50,20,10,10,50,3
Braum,10,20,10,70,10,90,30,1
Lux,30,60,10,10,20,40,10,4
Gnar,20,20,50,50,10,20,30,2
Karma,30,55,10,30,30,80,30,2
Aatrox,30,20,50,20,50,40,30,3
Vel'Koz,70,70,10,10,10,30,10,7
Zac,10,10,10,50,60,40,60,1
Morgana,50,50,10,20,30,80,20,5
Rek'Sai,30,20,50,20,40,20,50,3
Zoe,80,30,10,10,10,20,20,6
Kennen,40,30,40,10,10,30,40,3
Riven,50,10,70,15,10,60,80,6
Lee Sin,70,10,50,30,10,20,50,9
Azir,50,20,50,20,10,20,40,7
Anivia,40,60,10,20,10,50,10,2
Yorick,20,40,50,50,20,30,10,2
Zyra,60,60,10,10,10,50,10,2
Swain,40,50,50,30,60,30,20,3
Elise,70,10,40,10,40,30,20,4
Kha'Zix,80,20,20,10,20,10,40,2
Sona,30,70,10,10,60,40,30,2
Skarner,10,10,50,80,20,50,50,1
Varus,40,50,70,10,10,30,10,5
Kindred,50,10,60,10,30,20,50,6
Nocturne,40,20,50,20,10,30,30,1
Master Yi,10,10,80,10,40,10,70,1
Cassiopeia,50,40,80,20,30,50,10,8
Evelynn,90,10,10,10,30,20,40,3
Gangplank,40,40,50,10,30,20,10,5
Sylas,60,40,20,20,40,20,30,5
Xerath,30,90,10,25,10,30,10,5
Fiora,20,10,50,20,30,20,40,3
Kog'Maw,40,20,90,10,10,20,10,6
Graves,50,20,70,10,10,20,30,5
Rammus,10,10,20,90,10,50,50,1
Leona,10,10,20,80,20,90,20,1
Lulu,10,40,10,20,30,70,20,3
Aurelion Sol,40,30,60,20,10,60,30,9
Amumu,40,10,10,80,20,70,20,1
Nunu,50,10,10,70,70,50,40,1
Ziggs,30,60,60,10,10,20,20,4
Tryndamere,30,10,90,10,60,20,60,1
Kassadin,70,30,10,30,10,20,60,3
Garen,40,10,60,70,40,20,20,1
Jarvan IV,30,20,50,30,10,40,40,3
Brand,50,70,10,10,10,20,10,1
Darius,30,10,60,40,50,20,10,2
Twisted Fate,10,50,20,10,10,50,10,6
LeBlanc,60,60,10,10,10,20,70,4
Corki,40,50,60,10,10,20,40,5
Hecarim,20,10,50,50,20,40,60,5
Kayle,10,40,30,10,40,50,10,5
Fiddlesticks,30,50,10,10,50,60,20,1
Zilean,50,70,10,10,10,60,30,3
Illaoi,50,60,40,60,50,20,10,1
Vi,20,10,50,30,10,60,50,2
Jayce,60,60,60,10,10,20,20,6
Taliyah,80,50,10,10,10,40,30,7
Renekton,50,10,40,50,40,30,30,2
Ryze,70,50,70,30,20,60,30,8
Shaco,60,20,50,10,10,30,30,4
Lissandra,30,60,10,20,20,60,30,3
Warwick,10,10,40,50,70,50,50,1
Rumble,40,50,50,20,10,30,10,1
